leagueId,season,periodNumber,periodType,dateRange,awayTeamName,awayTeamId,homeTeamName,homeTeamId,matchupId
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,20,Regular Season,"Mon Aug 7, 2023 - Sun Aug 13, 2023",MyMookie,ab6nd1ytld3k0ir8,Ray's Team,moz9ffoeld3k0ir8,20ab6nd1ytld3k0ir8moz9ffoeld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,21,Regular Season,"Mon Aug 14, 2023 - Sun Aug 20, 2023",Kong Army,5o7rockbld3k0ir8,MyMookie,ab6nd1ytld3k0ir8,215o7rockbld3k0ir8ab6nd1ytld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,21,Regular Season,"Mon Aug 14, 2023 - Sun Aug 20, 2023",We Lose These,7idwuj7dld3k0ir8,BK Fire,4css2l9ald3k0ir8,217idwuj7dld3k0ir84css2l9ald3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,21,Regular Season,"Mon Aug 14, 2023 - Sun Aug 20, 2023",Moon Missiles,bw9bxhlnld3k0ir8,My Dog,2vskq5oold3k0ir8,21bw9bxhlnld3k0ir82vskq5oold3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,21,Regular Season,"Mon Aug 14, 2023 - Sun Aug 20, 2023",Ray's Team,moz9ffoeld3k0ir8,I’m not Witty Enough,8ddddnpqld3k0ir8,21moz9ffoeld3k0ir88ddddnpqld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,21,Regular Season,"Mon Aug 14, 2023 - Sun Aug 20, 2023",Boaf Squad,wgso077kld3k0ir8,So Due,5d67ckgdld3k0ir8,21wgso077kld3k0ir85d67ckgdld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,22,Regular Season,"Mon Aug 21, 2023 - Sun Aug 27, 2023",My Dog,2vskq5oold3k0ir8,I’m not Witty Enough,8ddddnpqld3k0ir8,222vskq5oold3k0ir88ddddnpqld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,22,Regular Season,"Mon Aug 21, 2023 - Sun Aug 27, 2023",Kong Army,5o7rockbld3k0ir8,BK Fire,4css2l9ald3k0ir8,225o7rockbld3k0ir84css2l9ald3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,22,Regular Season,"Mon Aug 21, 2023 - Sun Aug 27, 2023",We Lose These,7idwuj7dld3k0ir8,Ray's Team,moz9ffoeld3k0ir8,227idwuj7dld3k0ir8moz9ffoeld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,22,Regular Season,"Mon Aug 21, 2023 - Sun Aug 27, 2023",MyMookie,ab6nd1ytld3k0ir8,So Due,5d67ckgdld3k0ir8,22ab6nd1ytld3k0ir85d67ckgdld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,22,Regular Season,"Mon Aug 21, 2023 - Sun Aug 27, 2023",Moon Missiles,bw9bxhlnld3k0ir8,Boaf Squad,wgso077kld3k0ir8,22bw9bxhlnld3k0ir8wgso077kld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,23,Regular Season,"Mon Aug 28, 2023 - Sun Sep 3, 2023",My Dog,2vskq5oold3k0ir8,So Due,5d67ckgdld3k0ir8,232vskq5oold3k0ir85d67ckgdld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,23,Regular Season,"Mon Aug 28, 2023 - Sun Sep 3, 2023",Kong Army,5o7rockbld3k0ir8,Ray's Team,moz9ffoeld3k0ir8,235o7rockbld3k0ir8moz9ffoeld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,23,Regular Season,"Mon Aug 28, 2023 - Sun Sep 3, 2023",We Lose These,7idwuj7dld3k0ir8,Boaf Squad,wgso077kld3k0ir8,237idwuj7dld3k0ir8wgso077kld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,23,Regular Season,"Mon Aug 28, 2023 - Sun Sep 3, 2023",MyMookie,ab6nd1ytld3k0ir8,BK Fire,4css2l9ald3k0ir8,23ab6nd1ytld3k0ir84css2l9ald3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,23,Regular Season,"Mon Aug 28, 2023 - Sun Sep 3, 2023",Moon Missiles,bw9bxhlnld3k0ir8,I’m not Witty Enough,8ddddnpqld3k0ir8,23bw9bxhlnld3k0ir88ddddnpqld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,24,Regular Season,"Mon Sep 4, 2023 - Sun Sep 10, 2023",Kong Army,5o7rockbld3k0ir8,My Dog,2vskq5oold3k0ir8,245o7rockbld3k0ir82vskq5oold3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,24,Regular Season,"Mon Sep 4, 2023 - Sun Sep 10, 2023",We Lose These,7idwuj7dld3k0ir8,MyMookie,ab6nd1ytld3k0ir8,247idwuj7dld3k0ir8ab6nd1ytld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,24,Regular Season,"Mon Sep 4, 2023 - Sun Sep 10, 2023",Moon Missiles,bw9bxhlnld3k0ir8,So Due,5d67ckgdld3k0ir8,24bw9bxhlnld3k0ir85d67ckgdld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,24,Regular Season,"Mon Sep 4, 2023 - Sun Sep 10, 2023",Ray's Team,moz9ffoeld3k0ir8,BK Fire,4css2l9ald3k0ir8,24moz9ffoeld3k0ir84css2l9ald3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,24,Regular Season,"Mon Sep 4, 2023 - Sun Sep 10, 2023",Boaf Squad,wgso077kld3k0ir8,I’m not Witty Enough,8ddddnpqld3k0ir8,24wgso077kld3k0ir88ddddnpqld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,25,Regular Season,"Mon Sep 11, 2023 - Sun Sep 17, 2023",BK Fire,4css2l9ald3k0ir8,My Dog,2vskq5oold3k0ir8,254css2l9ald3k0ir82vskq5oold3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,25,Regular Season,"Mon Sep 11, 2023 - Sun Sep 17, 2023",Kong Army,5o7rockbld3k0ir8,Boaf Squad,wgso077kld3k0ir8,255o7rockbld3k0ir8wgso077kld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,25,Regular Season,"Mon Sep 11, 2023 - Sun Sep 17, 2023",We Lose These,7idwuj7dld3k0ir8,So Due,5d67ckgdld3k0ir8,257idwuj7dld3k0ir85d67ckgdld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,25,Regular Season,"Mon Sep 11, 2023 - Sun Sep 17, 2023",MyMookie,ab6nd1ytld3k0ir8,I’m not Witty Enough,8ddddnpqld3k0ir8,25ab6nd1ytld3k0ir88ddddnpqld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,25,Regular Season,"Mon Sep 11, 2023 - Sun Sep 17, 2023",Ray's Team,moz9ffoeld3k0ir8,Moon Missiles,bw9bxhlnld3k0ir8,25moz9ffoeld3k0ir8bw9bxhlnld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,Playoff-1,Playoff,"Mon Sep 18, 2023 - Sun Sep 24, 2023",Kong Army,5o7rockbld3k0ir8,I’m not Witty Enough,8ddddnpqld3k0ir8,Playoffs15o7rockbld3k0ir88ddddnpqld3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,Playoff-1,Playoff,"Mon Sep 18, 2023 - Sun Sep 24, 2023",MyMookie,ab6nd1ytld3k0ir8,BK Fire,4css2l9ald3k0ir8,Playoffs1ab6nd1ytld3k0ir84css2l9ald3k0ir8
fa79oxi9ld3k0iqz,2023 MLB  Joe Buck Sucks,Playoff-2,Playoff,"Mon Sep 25, 2023 - Sun Oct 1, 2023",Kong Army,5o7rockbld3k0ir8,MyMookie,ab6nd1ytld3k0ir8,Playoffs25o7rockbld3k0ir8ab6nd1ytld3k0ir8
